lastTickTime,Tile::grassCount,Tile::rabbitCount,Tile::foxCount
2.42463,0,425,436
2.44138,0,456,437
2.45845,0,416,436
2.47473,0,459,427
2.4916,0,413,424
2.50838,0,450,415
2.52471,0,411,415
2.54168,0,408,418
2.55757,0,390,409
2.57442,0,379,410
2.59081,0,348,404
2.61067,0,358,399
2.62688,0,335,392
2.64465,0,357,383
2.65987,0,328,373
2.67571,0,360,372
2.69184,0,322,363
2.71032,0,333,362
2.72386,0,309,363
2.74045,0,309,364
2.75749,0,281,359
2.7736,0,278,353
2.79246,0,255,344
2.807,0,267,339
2.82364,0,250,333
2.84009,0,257,326
2.85811,0,233,322
2.87345,0,247,318
2.89176,0,219,320
2.90674,0,228,310
2.92728,0,211,310
2.94218,0,213,303
2.95661,0,187,297
2.97309,0,194,296
2.98984,0,175,294
3.00702,0,194,288
3.02339,0,182,285
3.04065,0,188,280
3.05656,0,168,280
3.07308,0,170,284
3.09043,0,160,277
3.10662,0,167,264
3.12322,0,145,260
3.13971,0,149,260
3.15643,0,134,256
3.17496,0,132,257
3.18956,0,124,258
3.20796,0,133,258
3.22639,0,126,254
3.24182,0,132,243
3.25632,0,125,237
3.27307,0,130,226
3.29202,0,123,227
3.30939,0,129,217
3.32315,0,121,212
3.33977,0,127,202
3.35752,0,123,197
3.37337,0,131,188
3.38996,0,121,179
3.40651,0,129,174
3.42668,0,122,165
3.43981,0,132,161
3.45691,0,124,162
3.47321,0,135,160
3.49014,0,129,148
3.50862,0,137,145
3.52391,0,128,145
3.5398,0,137,143
3.5566,0,127,141
3.57365,0,132,139
3.58979,0,131,130
3.60673,0,142,127
3.6247,0,133,119
3.64012,0,142,118
3.65663,0,131,114
3.67522,0,143,109
3.6898,0,140,103
3.70644,0,152,94
3.72374,0,149,87
3.74074,0,159,88
3.75682,0,154,86
3.77397,0,164,82
3.79008,0,156,79
3.80915,0,166,79
3.82334,0,154,75
3.84004,0,169,73
3.8569,0,167,71
3.8742,0,179,69
3.89009,0,169,68
3.90799,0,183,66
3.92347,0,175,65
3.94013,0,193,65
3.95688,0,189,61
3.97465,0,206,60
3.9912,0,191,59
4.00677,0,205,60
4.02356,0,200,58
4.0402,0,215,55
4.05866,0,207,53
4.07608,0,218,55
4.09266,0,210,50
4.10694,0,222,54
4.12367,0,208,56
4.14053,0,223,59
4.15718,0,211,61
4.17363,0,223,58
4.19057,0,213,58
4.20846,0,229,58
4.22601,0,215,60
4.24288,0,237,60
4.25794,0,225,63
4.27375,0,238,66
4.29035,0,229,69
4.30706,0,245,68
4.32373,0,234,68
4.34044,0,250,70
4.35716,0,244,70
4.3739,0,254,68
4.39042,0,242,69
4.40719,0,265,71
4.42384,0,259,70
4.44215,0,287,68
4.45944,0,278,67
4.4768,0,306,68
4.49158,0,292,65
4.50735,0,316,63
4.52397,0,297,61
4.5411,0,311,63
4.55835,0,301,65
4.5742,0,328,70
4.59513,0,306,72
4.60764,0,336,78
4.62436,0,324,76
4.64144,0,351,80
4.65916,0,332,76
4.67445,0,368,75
4.69131,0,350,73
4.71043,0,363,79
4.7247,0,341,84
4.74138,0,362,89
4.7581,0,341,91
4.77734,0,364,96
4.79383,0,346,98
4.81006,0,377,105
4.82471,0,353,101
4.8428,0,391,94
4.85811,0,371,94
4.87496,0,401,95
4.89146,0,375,100
4.90895,0,401,101
4.92505,0,379,101
4.94416,0,406,100
4.95859,0,380,104
4.97484,0,413,105
4.99161,0,389,106
5.00871,0,422,109
5.02515,0,397,109
5.0418,0,423,110
5.05857,0,397,113
5.07486,0,418,121
5.09164,0,392,120
5.10825,0,399,115
5.12759,0,383,114
5.14169,0,424,112
5.1604,0,402,112
5.17525,0,434,117
5.19179,0,414,114
5.20845,0,448,116
5.22516,0,424,114
5.24196,0,457,119
5.25844,0,434,117
5.27535,0,456,123
5.29189,0,432,119
5.31143,0,460,121
5.32619,0,439,119
5.34345,0,480,120
5.35855,0,450,125
5.37536,0,483,129
5.39216,0,451,128
5.40872,0,467,133
5.42564,0,441,139
5.44249,0,452,149
5.46009,0,423,152
5.47757,0,436,152
5.49403,0,422,156
5.50965,0,451,161
5.52575,0,422,160
5.54351,0,458,162
5.55983,0,426,166
5.57637,0,452,171
5.5931,0,427,176
5.60964,0,443,186
5.62616,0,415,186
5.64279,0,438,184
5.66038,0,412,187
5.67712,0,439,188
5.69315,0,410,184
5.70965,0,442,189
5.72656,0,419,186
5.74331,0,453,191
5.76011,0,426,187
5.77646,0,450,187
5.79309,0,426,186
5.81003,0,453,185
5.82693,0,423,186
5.84502,0,443,187
5.86032,0,409,193
5.87647,0,430,197
5.89327,0,400,199
5.91305,0,437,198
5.9275,0,409,196
5.94314,0,442,193
5.95989,0,409,192
5.97682,0,432,193
5.9943,0,415,188
6.0108,0,428,185
6.02706,0,399,187
6.04372,0,423,188
6.06042,0,391,191
6.07714,0,417,194
6.09395,0,382,202
6.11028,0,424,203
6.13156,0,390,204
6.16056,0,405,210
6.17731,0,381,213
6.19382,0,399,215
6.21064,0,378,215
6.22773,0,389,218
6.24527,0,366,224
6.26113,0,382,226
6.2771,0,360,232
6.29382,0,384,228
6.31038,0,359,232
6.32695,0,385,233
6.34571,0,363,228
6.36262,0,381,233
6.37688,0,355,234
6.39357,0,373,239
6.41506,0,354,246
6.44382,0,376,243
6.46044,0,351,245
6.47702,0,378,240
6.49372,0,356,238
6.5104,0,373,241
6.52696,0,347,239
6.54356,0,365,236
6.56221,0,336,240
6.57703,0,355,232
6.59374,0,340,236
6.61042,0,371,234
6.62689,0,346,233
6.64348,0,365,235
6.66025,0,343,226
6.67697,0,362,230
6.69364,0,339,225
6.71026,0,353,223
6.72729,0,333,226
6.745,0,337,229
6.76049,0,317,227
6.77711,0,341,226
6.79397,0,308,227
6.81204,0,327,232
6.82706,0,305,230
6.84368,0,323,227
6.86042,0,301,233
6.87704,0,320,229
6.89385,0,304,228
6.91039,0,320,224
6.92705,0,301,227
6.94373,0,324,213
6.96305,0,311,206
6.97815,0,336,203
6.99383,0,301,209
7.01162,0,315,205
7.02714,0,297,207
7.04374,0,318,203
7.06056,0,299,195
7.07729,0,317,198
7.09415,0,294,197
7.11066,0,316,193
7.12719,0,298,199
7.14385,0,317,198
7.16046,0,299,202
7.1771,0,323,204
7.1939,0,306,203
7.21058,0,321,201
7.22751,0,301,199
7.24387,0,316,200
7.26055,0,301,193
7.27714,0,328,188
7.29386,0,305,195
7.31062,0,330,194
7.32715,0,310,193
7.34386,0,334,184
7.36053,0,305,185
7.37722,0,317,185
7.39383,0,299,179
7.41041,0,327,180
7.42714,0,313,179
7.44406,0,332,177
7.46056,0,310,179
7.47737,0,331,181
7.49393,0,306,178
7.51076,0,322,180
7.52716,0,299,183
7.54391,0,323,181
7.56061,0,298,181
7.57717,0,314,181
7.5939,0,292,185
7.61034,0,313,189
7.62703,0,289,189
7.64493,0,309,196
7.66032,0,289,204
7.67695,0,307,204
7.69431,0,279,200
7.7108,0,288,200
7.72726,0,261,205
7.7437,0,270,215
7.7602,0,251,218
7.77893,0,258,219
7.796,0,234,229
7.81027,0,247,239
7.82703,0,231,239
7.84354,0,245,232
7.86021,0,216,237
7.8772,0,222,237
7.8938,0,214,235
7.91054,0,226,232
7.92705,0,211,236
7.94366,0,216,235
7.9604,0,203,238
7.97744,0,211,234
7.99375,0,196,229
8.01046,0,216,231
8.02727,0,201,227
8.04382,0,224,223
8.06038,0,207,221
8.07678,0,216,224
8.0936,0,200,221
8.11039,0,206,219
8.12692,0,193,218
8.14364,0,195,226
8.16022,0,182,224
8.17677,0,194,222
8.19343,0,178,217
8.21017,0,193,214
8.22711,0,177,217
8.24369,0,189,213
8.26018,0,175,210
8.27683,0,177,207
8.29355,0,169,208
8.31001,0,172,208
8.32662,0,161,207
8.34325,0,170,203
8.35985,0,158,209
8.37663,0,174,209
8.39334,0,168,196
8.41049,0,186,190
8.42688,0,174,188
8.4436,0,181,190
8.46052,0,172,183
8.47718,0,182,180
8.49372,0,169,184
8.51087,0,179,183
8.52714,0,170,175
8.54376,0,196,172
8.56291,0,179,174
8.57727,0,198,167
8.59387,0,191,160
8.61044,0,198,155
8.62724,0,192,151
8.64413,0,203,148
8.66049,0,198,143
8.67703,0,216,136
8.69379,0,210,134
8.71046,0,229,128
8.72725,0,218,128
8.74395,0,251,127
8.76071,0,237,128
8.7774,0,253,128
8.79396,0,241,129
8.81077,0,256,128
8.82732,0,248,127
8.84399,0,256,121
8.8608,0,240,122
8.87734,0,254,123
8.89396,0,242,122
8.91056,0,270,116
8.92738,0,254,122
8.94415,0,272,127
8.96089,0,260,126
8.97742,0,276,132
8.99431,0,263,135
9.01095,0,279,137
9.02774,0,262,133
9.04464,0,272,135
9.06068,0,259,139
9.0777,0,291,142
9.09609,0,279,138
9.11409,0,305,138
9.13089,0,284,135
9.14401,0,299,136
9.16063,0,286,138
9.18368,0,307,136
9.2108,0,293,136
9.2274,0,316,135
9.24416,0,301,132
9.26091,0,333,124
9.27755,0,315,125
9.2944,0,345,121
9.31109,0,325,121
9.32756,0,357,118
9.34531,0,337,118
9.36082,0,359,115
9.37756,0,339,113
9.39415,0,362,113
9.41086,0,340,114
9.42746,0,363,110
9.44417,0,348,106
9.46083,0,383,100
9.47768,0,364,96
9.49489,0,400,94
9.51094,0,378,93
9.52763,0,398,90
9.54444,0,380,85
9.56124,0,409,81
9.57763,0,381,85
9.59438,0,419,86
9.61109,0,400,83
9.62768,0,433,85
9.6463,0,418,86
9.66122,0,447,83
9.67776,0,421,84
9.69812,0,446,86
9.71117,0,423,87
9.72851,0,453,93
9.74501,0,427,97
9.76163,0,443,101
9.77832,0,416,102
9.79939,0,448,106
9.82983,0,425,108
9.84815,0,454,116
9.86175,0,436,122
9.87843,0,466,125
9.89557,0,446,129
9.91213,0,469,133
9.92896,0,440,137
9.94546,0,468,141
9.96236,0,436,147
9.98063,0,470,151
9.99594,0,444,154
10.0129,0,475,162
10.0291,0,446,161
10.046,0,473,164
10.0629,0,448,168
10.0796,0,481,177
10.0963,0,441,186
10.1141,0,476,191
10.1291,0,448,198
10.1457,0,471,200
10.1625,0,439,205
10.1792,0,469,211
10.196,0,433,214
10.2126,0,447,220
10.2291,0,419,223
10.2462,0,442,228
10.2627,0,426,233
10.2797,0,451,235
10.2984,0,418,231
10.3126,0,443,232
10.3294,0,408,234
10.346,0,436,233
10.3631,0,407,240
10.3797,0,445,236
10.3964,0,406,243
10.413,0,439,239
10.4296,0,419,240
10.4464,0,436,245
10.464,0,411,237
10.4805,0,431,241
10.4971,0,409,236
10.5127,0,427,238
10.5294,0,404,240
10.5501,0,432,243
10.5804,0,409,245
10.598,0,440,239
10.6141,0,404,238
10.6317,0,429,240
10.6493,0,405,243
10.6624,0,430,236
10.6795,0,407,236
10.6971,0,433,234
10.7126,0,398,237
10.7291,0,439,234
10.7484,0,407,234
10.7658,0,427,227
10.7827,0,404,217
10.7996,0,433,214
10.818,0,404,221
10.85,0,427,215
10.8692,0,399,218
10.9005,0,427,217
10.9294,0,401,212
10.9457,0,440,205
10.9625,0,412,199
10.979,0,440,199
10.9988,0,414,196
11.0129,0,433,195
11.0292,0,411,193
11.0458,0,439,191
11.0624,0,409,194
11.0792,0,433,195
11.096,0,407,200
11.1127,0,437,198
11.1339,0,422,198
11.1668,0,450,191
11.1797,0,430,189
11.1961,0,460,192
11.2129,0,426,192
11.2294,0,458,191
11.2488,0,429,188
11.2626,0,445,193
11.2813,0,417,193
11.2963,0,429,190
11.3129,0,395,200
11.331,0,430,196
11.3463,0,407,194
11.363,0,436,190
11.3799,0,410,186
11.3975,0,445,178
11.4133,0,427,172
11.4327,0,445,169
11.4466,0,418,173
11.4633,0,438,173
11.48,0,414,172
11.4964,0,441,169
11.5133,0,413,166
11.5298,0,443,168
11.5468,0,414,167
11.5632,0,442,168
11.5822,0,418,170
11.5968,0,434,173
11.6191,0,401,173
11.6465,0,420,176
11.6632,0,396,176
11.6799,0,419,171
11.6965,0,393,171
11.7132,0,426,175
11.7299,0,404,174
11.752,0,433,174
11.7799,0,407,178
11.7966,0,434,176
11.8137,0,412,175
11.83,0,420,178
11.8474,0,386,167
11.8661,0,408,176
11.8833,0,381,181
11.8965,0,405,185
11.9139,0,385,187
11.9302,0,410,187
11.9469,0,390,187
11.9636,0,418,189
11.9804,0,387,189
11.997,0,404,185
12.017,0,382,181
12.0305,0,400,186
12.047,0,381,185
12.0637,0,415,183
12.0805,0,385,185
12.0976,0,419,190
12.1165,0,401,178
12.1303,0,438,174
12.1471,0,410,169
12.1636,0,427,165
12.1804,0,406,170
12.1971,0,419,162
12.2141,0,399,168
12.2305,0,438,164
12.2472,0,413,163
12.2639,0,457,158
12.2806,0,432,159
12.2983,0,472,156
12.3158,0,448,156
12.3311,0,480,149
12.3482,0,453,146
12.3658,0,475,149
12.3808,0,448,149
12.3976,0,477,148
12.4157,0,447,149
12.4313,0,487,148
12.4479,0,464,144
12.4645,0,494,140
12.4815,0,461,142
12.4981,0,486,141
12.5151,0,463,141
12.5316,0,492,145
12.5493,0,464,144
12.5661,0,488,148
12.5819,0,466,151
12.5986,0,507,147
12.6158,0,479,149
12.632,0,517,153
12.6487,0,490,153
12.6654,0,518,154
12.6868,0,494,152
12.7151,0,525,149
12.7317,0,494,145
12.7482,0,518,140
12.7651,0,485,144
12.7836,0,527,144
12.8001,0,498,147
12.8162,0,536,144
12.8337,0,508,142
12.8487,0,530,145
12.8661,0,503,141
12.8822,0,538,142
12.8988,0,524,139
12.915,0,567,142
12.9319,0,534,143
12.949,0,574,142
12.9654,0,552,136
12.9821,0,605,138
12.9986,0,558,144
13.0153,0,587,144
13.0323,0,553,146
13.0489,0,571,147
13.0656,0,547,152
13.0822,0,586,148
13.1001,0,558,154
13.1162,0,618,156
13.1328,0,581,156
13.1555,0,615,158
13.1828,0,586,154
13.2006,0,624,153
13.2166,0,576,162
13.2337,0,597,168
13.2509,0,560,173
13.267,0,596,178
13.2839,0,565,179
13.3005,0,605,184
13.3171,0,567,188
13.3336,0,610,190
13.3501,0,573,193
13.3712,0,608,200
13.4067,0,549,203
13.4332,0,568,207
13.4499,0,517,222
13.4664,0,541,229
13.483,0,507,225
13.4995,0,545,224
13.5163,0,510,221
13.5329,0,557,222
13.5526,0,511,227
13.5682,0,539,231
13.5831,0,506,233
13.5996,0,530,238
13.6162,0,501,234
13.6333,0,512,237
13.6495,0,489,235
13.6661,0,516,230
13.6864,0,484,231
13.6998,0,518,241
13.7165,0,466,240
13.733,0,521,242
13.7497,0,488,242
13.7666,0,516,239
13.783,0,485,237
13.7997,0,500,237
13.8163,0,460,250
13.8334,0,475,256
13.8496,0,433,257
13.8661,0,473,263
13.8835,0,439,272
13.9,0,480,271
13.9193,0,451,274
13.9336,0,488,279
13.9496,0,445,284
13.9663,0,465,282
13.983,0,434,285
14.0002,0,452,280
14.0163,0,414,289
14.0328,0,429,292
14.0498,0,400,291
14.066,0,441,291
14.0853,0,403,291
14.0995,0,421,291
14.1162,0,391,296
14.1326,0,405,298
14.1494,0,364,308
14.1659,0,384,305
14.1826,0,354,308
14.1992,0,362,314
14.2159,0,338,312
14.2327,0,364,313
14.2508,0,338,314
14.2718,0,370,316
14.3035,0,343,318
14.3166,0,361,313
14.3352,0,335,315
14.3512,0,344,316
14.3661,0,326,310
14.3827,0,334,311
14.4016,0,311,298
14.4167,0,326,302
14.4339,0,304,300
14.4507,0,326,304
14.4675,0,302,310
14.4827,0,325,305
14.5047,0,300,303
14.5354,0,305,304
14.5554,0,290,306
14.5827,0,304,299
14.5993,0,287,291
14.6225,0,308,288
14.6591,0,287,286
14.6938,0,312,285
14.7174,0,286,291
14.7418,0,305,290
14.7671,0,288,284
14.7832,0,304,271
14.7997,0,282,261
14.8167,0,292,261
14.833,0,273,256
14.8502,0,291,253
14.8664,0,266,252
14.8831,0,269,255
14.8999,0,256,251
14.9166,0,283,253
14.9326,0,261,250
14.9496,0,282,255
14.9666,0,268,251
14.9833,0,281,247
15.0002,0,261,248
15.0162,0,277,246
15.0334,0,259,243
15.051,0,267,249
15.0666,0,249,241
15.083,0,256,236
15.1022,0,239,235
15.1166,0,265,234
15.1331,0,253,227
15.1563,0,267,222
15.1902,0,251,222
15.2165,0,264,220
15.2386,0,253,215
15.2679,0,262,206
15.2858,0,248,204
15.3009,0,264,201
15.3238,0,250,197
15.3499,0,268,194
15.3668,0,248,191
15.3849,0,270,194
15.4077,0,254,194
15.4333,0,277,191
15.4557,0,265,188
15.4908,0,282,189
15.5248,0,258,180
15.5506,0,272,178
15.5745,0,251,184
15.6079,0,271,188
15.6416,0,259,182
15.6673,0,289,180
15.6918,0,277,173
15.7178,0,295,180
15.7354,0,276,176
15.7567,0,290,176
15.7895,0,276,176
15.8247,0,283,184
15.852,0,270,184
15.868,0,296,184
15.8928,0,281,186
15.9181,0,303,190
15.9347,0,281,190
15.9567,0,297,189
15.9847,0,271,192
16.0016,0,287,199
16.0181,0,273,201
16.0368,0,286,199
16.0514,0,278,197
16.0751,0,292,199
16.1015,0,268,197
16.1179,0,279,200
16.1425,0,260,199
16.1757,0,277,205
16.2012,0,256,204
16.2258,0,273,209
16.2549,0,253,213
16.2683,0,267,224
16.2934,0,249,228
16.3189,0,265,227
16.3346,0,237,231
16.3551,0,245,238
16.3681,0,233,238
16.3847,0,252,246
16.4035,0,231,251
16.4181,0,251,253
16.4348,0,232,252
16.4563,0,246,248
16.4698,0,227,250
16.485,0,239,252
16.5089,0,224,257
16.5418,0,234,249
16.569,0,222,247
16.5927,0,229,251
16.626,0,204,253
16.659,0,221,252
16.6928,0,209,250
16.7202,0,226,243
16.7395,0,210,239
16.7528,0,222,242
16.7719,0,214,238
16.7859,0,231,230
16.8071,0,213,228
16.8192,0,232,225
16.8363,0,216,217
16.853,0,235,215
16.8697,0,221,211
16.889,0,242,208
16.9072,0,224,204
16.92,0,231,198
16.936,0,224,192
16.953,0,234,190
16.9722,0,220,187
16.9861,0,232,186
17.0025,0,217,184
17.0192,0,235,181
17.0364,0,228,174
17.053,0,242,175
17.0702,0,232,175
17.0902,0,250,173
17.1034,0,236,167
17.1195,0,249,167
17.1411,0,236,158
17.1693,0,247,160
17.1893,0,234,161
17.2114,0,250,159
17.2385,0,238,155
17.2574,0,260,157
17.2776,0,243,157
17.3045,0,266,157
17.3201,0,249,154
17.3404,0,264,153
17.3536,0,248,153
17.3703,0,258,154
17.3956,0,244,156
17.4246,0,262,159
17.4369,0,249,155
17.454,0,259,155
17.4703,0,249,155
17.489,0,275,159
17.5038,0,262,154
17.5203,0,280,155
17.5374,0,268,155
17.5558,0,283,155
17.5709,0,261,157
17.5887,0,281,158
17.6045,0,265,157
17.621,0,279,158
17.6374,0,259,166
17.6543,0,275,172
17.6755,0,262,172
17.7044,0,286,170
17.7207,0,265,168
17.7456,0,278,169
17.7745,0,262,170
17.7886,0,283,171
17.8046,0,270,171
17.8211,0,286,175
17.8377,0,270,171
17.8547,0,286,173
17.8713,0,265,176
17.8884,0,280,177
17.905,0,265,174
17.9236,0,290,175
17.9383,0,272,179
17.955,0,306,180
17.9723,0,289,177
17.9886,0,311,183
18.0055,0,288,192
18.0222,0,297,190
18.0382,0,276,192
18.057,0,291,189
18.0713,0,274,195
18.0885,0,293,187
18.1044,0,281,192
18.121,0,311,194
18.1389,0,289,196
18.1556,0,314,199
18.1723,0,293,196
18.1887,0,305,198
18.2056,0,289,196
18.2222,0,305,195
18.2385,0,288,195
18.2552,0,314,200
18.272,0,298,199
18.2883,0,322,198
18.3061,0,303,201
18.3217,0,324,200
18.3387,0,311,200
18.3554,0,322,204
18.3735,0,303,203
18.3896,0,320,197
18.4057,0,306,196
18.4223,0,333,192
18.4426,0,315,195
18.4551,0,343,190
18.474,0,323,184
18.4909,0,357,180
18.5074,0,331,184
18.5229,0,353,183
18.5396,0,340,180
18.5569,0,357,180
18.5725,0,336,177
18.5938,0,370,173
18.6225,0,345,169
18.6387,0,377,168
18.6566,0,362,163
18.6732,0,387,161
18.6894,0,370,164
18.7061,0,401,157
18.7225,0,377,154
18.7398,0,392,155
18.7567,0,365,159
18.7732,0,393,153
18.7903,0,378,148
18.8067,0,407,150
18.8225,0,385,145
18.8407,0,410,145
18.8607,0,393,145
18.8921,0,414,147
18.9059,0,390,147
18.9231,0,421,140
18.9392,0,399,140
18.9566,0,425,142
18.9736,0,401,143
18.9905,0,430,144
19.0067,0,411,140
19.0234,0,435,138
19.04,0,412,139
19.0586,0,446,143
19.074,0,420,141
19.0906,0,453,142
19.1073,0,422,152
19.1246,0,447,152
19.141,0,413,155
19.1574,0,441,159
19.1736,0,413,160
19.1903,0,444,160
19.2066,0,420,160
19.2238,0,434,169
19.2408,0,403,172
19.2573,0,434,175
19.2747,0,410,178
19.2902,0,443,182
19.3077,0,417,189
19.3241,0,454,188
19.3411,0,420,187
19.362,0,443,192
19.3914,0,415,192
19.4063,0,440,188
19.4262,0,423,187
19.4403,0,449,183
19.4586,0,420,180
19.4751,0,438,184
19.4915,0,410,182
19.507,0,452,178
19.5263,0,430,179
19.5483,0,460,178
19.5823,0,432,177
19.6089,0,458,179
19.6277,0,430,180
19.6567,0,449,181
19.6737,0,423,187
19.6908,0,442,185
19.7075,0,413,189
19.7281,0,446,190
19.7568,0,418,187
19.7759,0,460,186
19.791,0,434,188
19.8078,0,470,188
19.8343,0,433,194
19.8578,0,448,195
19.8787,0,424,198
19.9073,0,443,199
19.9235,0,409,200
19.9402,0,437,206
19.9581,0,418,202
19.9742,0,456,199
19.9937,0,415,205
20.0077,0,443,204
20.0237,0,423,204
20.0445,0,440,211
20.084,0,416,214
20.1137,0,432,211
20.1495,0,413,212
20.1814,0,434,216
20.2158,0,408,221
20.2513,0,453,216
20.2755,0,424,216
20.292,0,476,219
20.3088,0,445,215
20.3354,0,474,208
20.3696,0,446,211
20.4008,0,473,206
20.4298,0,438,205
20.4586,0,453,210
20.4779,0,424,207
20.5025,0,462,211
20.5257,0,440,209
20.5441,0,488,201
20.5633,0,469,198
20.5925,0,518,202
20.6093,0,491,200
20.626,0,505,206
20.6428,0,472,207
20.6588,0,486,209
20.6767,0,461,204
20.6933,0,487,205
20.7138,0,460,208
20.7519,0,497,203
20.7869,0,466,199
20.8096,0,511,205
20.8341,0,473,217
20.8694,0,509,213
20.9034,0,474,216
20.9304,0,486,220
20.9606,0,453,226
20.9768,0,464,231
20.996,0,432,236
21.0103,0,453,241
21.0271,0,412,257
21.0489,0,454,264
21.0771,0,426,269
21.0996,0,457,275
21.1314,0,420,276
21.1603,0,421,285
21.1763,0,381,289
21.1929,0,379,294
21.2103,0,356,297
21.2262,0,364,305
21.244,0,331,319
21.2683,0,363,329
21.2935,0,328,333
21.3099,0,336,348
21.3294,0,306,356
21.3462,0,318,355
21.3661,0,297,354
21.4022,0,304,355
21.4363,0,277,349
21.4634,0,294,347
21.481,0,265,349
21.5168,0,283,347
21.5474,0,262,349
21.5602,0,280,347
21.5836,0,257,347
21.6189,0,274,348
21.6511,0,249,349
21.6836,0,256,344
21.7152,0,237,337
21.7521,0,241,334
21.7862,0,227,333
21.8156,0,241,325
21.835,0,221,325
21.8704,0,243,327
21.9037,0,222,323
21.9363,0,232,318
21.9693,0,213,313
22.0004,0,220,313
22.0313,0,204,308
22.0491,0,215,296
22.065,0,197,287
22.0864,0,206,275
22.1163,0,186,277
22.1354,0,200,273
22.1681,0,190,264
22.1956,0,200,256
22.2182,0,183,257
22.2522,0,186,243
22.286,0,181,244
22.3122,0,186,237
22.3311,0,177,231
22.3452,0,190,226
22.369,0,182,221
22.3994,0,199,214
22.4183,0,192,211
22.452,0,206,210
22.4809,0,188,210
22.5016,0,206,199
22.536,0,192,198
22.5681,0,204,193
22.6008,0,192,190
22.6191,0,202,186
22.6531,0,190,186
22.6856,0,206,176
22.7193,0,194,172
22.7522,0,209,171
22.7827,0,196,171
22.8018,0,207,171
22.8304,0,190,169
22.8465,0,199,171
22.8636,0,192,170
22.8804,0,209,163
22.8991,0,201,156
22.9172,0,212,155
22.9301,0,208,152
22.9469,0,222,152
22.9639,0,210,149
22.9807,0,225,149
22.9971,0,213,148
23.0173,0,222,143
23.0301,0,213,141
23.0519,0,222,138
23.0806,0,218,132
23.0972,0,238,129
23.1141,0,227,128
23.1305,0,247,125
23.1509,0,241,126
23.1637,0,255,125
23.188,0,244,121
23.2139,0,263,119
23.2308,0,246,120
23.2509,0,270,118
23.264,0,259,123
23.2803,0,277,123
23.2973,0,264,125
23.3139,0,273,129
23.3306,0,260,132
23.3482,0,272,128
23.3645,0,256,128
23.3856,0,276,126
23.4141,0,255,128
23.4304,0,278,133
23.4561,0,265,137
23.4825,0,285,141
23.5001,0,256,145
23.5157,0,269,147
23.5316,0,253,149
23.5489,0,258,158
23.5646,0,242,165
23.5815,0,257,168
23.5979,0,247,163
23.6147,0,270,162
23.6318,0,252,164
23.6544,0,278,166
